session_id,customer_id,session_start,device,traffic_source
2617,91,2023-09-18 00:00:00,Mobile,Meta Ads
2618,967,2023-09-18 01:00:00,Mobile,Google Ads
2619,1216,2023-09-18 02:00:00,Mobile,Referral
2620,495,2023-09-18 03:00:00,Mobile,Email
2621,1275,2023-09-18 04:00:00,Desktop,Referral
2622,1449,2023-09-18 05:00:00,Mobile,Referral
2623,548,2023-09-18 06:00:00,Mobile,Google Ads
2624,708,2023-09-18 07:00:00,Mobile,Email
2625,654,2023-09-18 08:00:00,Mobile,Google Ads
2626,1215,2023-09-18 09:00:00,Mobile,Email
2627,1348,2023-09-18 10:00:00,Mobile,Google Ads
2628,332,2023-09-18 11:00:00,Desktop,Email
2629,758,2023-09-18 12:00:00,Mobile,Google Ads
2630,226,2023-09-18 13:00:00,Tablet,Referral
2631,829,2023-09-18 14:00:00,Mobile,Google Ads
2632,1187,2023-09-18 15:00:00,Mobile,Email
2633,969,2023-09-18 16:00:00,Mobile,Email
2634,1439,2023-09-18 17:00:00,Desktop,Referral
2635,365,2023-09-18 18:00:00,Mobile,Referral
2636,650,2023-09-18 19:00:00,Desktop,Referral
2637,973,2023-09-18 20:00:00,Desktop,Google Ads
2638,1176,2023-09-18 21:00:00,Mobile,Google Ads
2639,19,2023-09-18 22:00:00,Mobile,Meta Ads
2640,96,2023-09-18 23:00:00,Mobile,Google Ads
2641,1345,2023-09-19 00:00:00,Mobile,Organic
2642,578,2023-09-19 01:00:00,Mobile,Referral
2643,885,2023-09-19 02:00:00,Desktop,Organic
2644,737,2023-09-19 03:00:00,Mobile,Email
2645,1257,2023-09-19 04:00:00,Desktop,Organic
2646,516,2023-09-19 05:00:00,Desktop,Referral
2647,157,2023-09-19 06:00:00,Mobile,Meta Ads
2648,697,2023-09-19 07:00:00,Mobile,Organic
2649,1342,2023-09-19 08:00:00,Desktop,Organic
2650,1198,2023-09-19 09:00:00,Tablet,Email
2651,663,2023-09-19 10:00:00,Desktop,Email
2652,1256,2023-09-19 11:00:00,Mobile,Referral
2653,1320,2023-09-19 12:00:00,Mobile,Google Ads
2654,39,2023-09-19 13:00:00,Mobile,Organic
2655,1150,2023-09-19 14:00:00,Mobile,Referral
2656,811,2023-09-19 15:00:00,Mobile,Google Ads
2657,497,2023-09-19 16:00:00,Mobile,Referral
2658,367,2023-09-19 17:00:00,Mobile,Email
2659,138,2023-09-19 18:00:00,Desktop,Email
2660,896,2023-09-19 19:00:00,Mobile,Email
2661,1227,2023-09-19 20:00:00,Mobile,Meta Ads
2662,10,2023-09-19 21:00:00,Mobile,Meta Ads
2663,1117,2023-09-19 22:00:00,Mobile,Google Ads
2664,1030,2023-09-19 23:00:00,Mobile,Email
2665,311,2023-09-20 00:00:00,Tablet,Organic
2666,793,2023-09-20 01:00:00,Mobile,Meta Ads
2667,1201,2023-09-20 02:00:00,Desktop,Google Ads
2668,712,2023-09-20 03:00:00,Desktop,Referral
2669,1255,2023-09-20 04:00:00,Mobile,Email
2670,100,2023-09-20 05:00:00,Mobile,Google Ads
2671,549,2023-09-20 06:00:00,Tablet,Referral
2672,495,2023-09-20 07:00:00,Mobile,Email
2673,1119,2023-09-20 08:00:00,Mobile,Meta Ads
2674,1138,2023-09-20 09:00:00,Mobile,Referral
2675,732,2023-09-20 10:00:00,Mobile,Referral
2676,1340,2023-09-20 11:00:00,Mobile,Referral
2677,64,2023-09-20 12:00:00,Mobile,Referral
2678,1215,2023-09-20 13:00:00,Mobile,Referral
2679,623,2023-09-20 14:00:00,Desktop,Email
2680,1442,2023-09-20 15:00:00,Mobile,Referral
2681,1377,2023-09-20 16:00:00,Mobile,Email
2682,148,2023-09-20 17:00:00,Desktop,Referral
2683,896,2023-09-20 18:00:00,Mobile,Meta Ads
2684,950,2023-09-20 19:00:00,Desktop,Google Ads
2685,1321,2023-09-20 20:00:00,Mobile,Referral
2686,182,2023-09-20 21:00:00,Desktop,Meta Ads
2687,505,2023-09-20 22:00:00,Desktop,Organic
2688,222,2023-09-20 23:00:00,Mobile,Email
2689,790,2023-09-21 00:00:00,Mobile,Organic
2690,1276,2023-09-21 01:00:00,Mobile,Email
2691,657,2023-09-21 02:00:00,Tablet,Meta Ads
2692,789,2023-09-21 03:00:00,Mobile,Email
2693,603,2023-09-21 04:00:00,Desktop,Meta Ads
2694,1364,2023-09-21 05:00:00,Desktop,Referral
2695,744,2023-09-21 06:00:00,Mobile,Organic
2696,936,2023-09-21 07:00:00,Mobile,Google Ads
2697,1497,2023-09-21 08:00:00,Tablet,Google Ads
2698,920,2023-09-21 09:00:00,Mobile,Referral
2699,1320,2023-09-21 10:00:00,Mobile,Organic
2700,581,2023-09-21 11:00:00,Tablet,Meta Ads
2701,1065,2023-09-21 12:00:00,Mobile,Meta Ads
2702,136,2023-09-21 13:00:00,Desktop,Google Ads
2703,1476,2023-09-21 14:00:00,Mobile,Email
2704,619,2023-09-21 15:00:00,Desktop,Referral
2705,1320,2023-09-21 16:00:00,Desktop,Referral
2706,381,2023-09-21 17:00:00,Mobile,Referral
2707,949,2023-09-21 18:00:00,Desktop,Meta Ads
2708,1152,2023-09-21 19:00:00,Mobile,Organic
2709,440,2023-09-21 20:00:00,Mobile,Meta Ads
2710,579,2023-09-21 21:00:00,Desktop,Meta Ads
2711,529,2023-09-21 22:00:00,Mobile,Email
2712,709,2023-09-21 23:00:00,Mobile,Meta Ads
2713,1306,2023-09-22 00:00:00,Mobile,Referral
2714,1245,2023-09-22 01:00:00,Mobile,Organic
2715,457,2023-09-22 02:00:00,Mobile,Organic
2716,481,2023-09-22 03:00:00,Mobile,Meta Ads
2717,994,2023-09-22 04:00:00,Mobile,Email
2718,62,2023-09-22 05:00:00,Desktop,Meta Ads
2719,1413,2023-09-22 06:00:00,Mobile,Email
2720,1214,2023-09-22 07:00:00,Mobile,Organic
2721,131,2023-09-22 08:00:00,Mobile,Email
2722,961,2023-09-22 09:00:00,Desktop,Google Ads
2723,546,2023-09-22 10:00:00,Desktop,Meta Ads
2724,1014,2023-09-22 11:00:00,Desktop,Google Ads
2725,651,2023-09-22 12:00:00,Mobile,Google Ads
2726,86,2023-09-22 13:00:00,Desktop,Google Ads
2727,986,2023-09-22 14:00:00,Desktop,Email
2728,1359,2023-09-22 15:00:00,Mobile,Organic
2729,1428,2023-09-22 16:00:00,Desktop,Google Ads
2730,1352,2023-09-22 17:00:00,Mobile,Meta Ads
2731,638,2023-09-22 18:00:00,Mobile,Meta Ads
2732,422,2023-09-22 19:00:00,Mobile,Referral
2733,1096,2023-09-22 20:00:00,Mobile,Google Ads
2734,1320,2023-09-22 21:00:00,Mobile,Meta Ads
2735,1463,2023-09-22 22:00:00,Desktop,Email
2736,1226,2023-09-22 23:00:00,Mobile,Google Ads
2737,165,2023-09-23 00:00:00,Desktop,Meta Ads
2738,1199,2023-09-23 01:00:00,Mobile,Google Ads
2739,864,2023-09-23 02:00:00,Desktop,Email
2740,1077,2023-09-23 03:00:00,Mobile,Meta Ads
2741,951,2023-09-23 04:00:00,Mobile,Organic
2742,1232,2023-09-23 05:00:00,Mobile,Meta Ads
2743,407,2023-09-23 06:00:00,Mobile,Meta Ads
2744,566,2023-09-23 07:00:00,Tablet,Referral
2745,446,2023-09-23 08:00:00,Tablet,Meta Ads
2746,665,2023-09-23 09:00:00,Mobile,Referral
2747,317,2023-09-23 10:00:00,Mobile,Email
2748,382,2023-09-23 11:00:00,Desktop,Google Ads
2749,727,2023-09-23 12:00:00,Mobile,Meta Ads
2750,843,2023-09-23 13:00:00,Mobile,Meta Ads
2751,1252,2023-09-23 14:00:00,Mobile,Email
2752,1456,2023-09-23 15:00:00,Mobile,Organic
2753,783,2023-09-23 16:00:00,Desktop,Meta Ads
2754,789,2023-09-23 17:00:00,Desktop,Google Ads
2755,536,2023-09-23 18:00:00,Desktop,Referral
2756,1177,2023-09-23 19:00:00,Desktop,Google Ads
2757,546,2023-09-23 20:00:00,Tablet,Referral
2758,287,2023-09-23 21:00:00,Mobile,Organic
2759,1188,2023-09-23 22:00:00,Mobile,Google Ads
2760,360,2023-09-23 23:00:00,Desktop,Meta Ads
2761,385,2023-09-24 00:00:00,Mobile,Google Ads
2762,1075,2023-09-24 01:00:00,Mobile,Meta Ads
2763,1168,2023-09-24 02:00:00,Mobile,Referral
2764,1468,2023-09-24 03:00:00,Tablet,Referral
2765,173,2023-09-24 04:00:00,Desktop,Google Ads
2766,1348,2023-09-24 05:00:00,Mobile,Google Ads
2767,485,2023-09-24 06:00:00,Mobile,Google Ads
2768,1423,2023-09-24 07:00:00,Mobile,Meta Ads
2769,224,2023-09-24 08:00:00,Desktop,Referral
2770,438,2023-09-24 09:00:00,Mobile,Email
2771,1446,2023-09-24 10:00:00,Mobile,Referral
2772,634,2023-09-24 11:00:00,Desktop,Referral
2773,1063,2023-09-24 12:00:00,Desktop,Organic
2774,1215,2023-09-24 13:00:00,Desktop,Organic
2775,618,2023-09-24 14:00:00,Mobile,Meta Ads
2776,1225,2023-09-24 15:00:00,Desktop,Organic
2777,1470,2023-09-24 16:00:00,Mobile,Email
2778,497,2023-09-24 17:00:00,Tablet,Google Ads
2779,131,2023-09-24 18:00:00,Mobile,Email
2780,507,2023-09-24 19:00:00,Desktop,Email
2781,1316,2023-09-24 20:00:00,Desktop,Meta Ads
2782,927,2023-09-24 21:00:00,Desktop,Google Ads
2783,577,2023-09-24 22:00:00,Desktop,Meta Ads
2784,1176,2023-09-24 23:00:00,Mobile,Organic
2785,1030,2023-09-25 00:00:00,Desktop,Email
2786,4,2023-09-25 01:00:00,Desktop,Email
2787,913,2023-09-25 02:00:00,Mobile,Referral
2788,166,2023-09-25 03:00:00,Mobile,Organic
2789,927,2023-09-25 04:00:00,Mobile,Google Ads
2790,265,2023-09-25 05:00:00,Desktop,Email
2791,105,2023-09-25 06:00:00,Desktop,Meta Ads
2792,1028,2023-09-25 07:00:00,Mobile,Referral
2793,934,2023-09-25 08:00:00,Mobile,Google Ads
2794,364,2023-09-25 09:00:00,Desktop,Meta Ads
2795,1049,2023-09-25 10:00:00,Mobile,Email
2796,1084,2023-09-25 11:00:00,Tablet,Meta Ads
2797,653,2023-09-25 12:00:00,Desktop,Meta Ads
2798,787,2023-09-25 13:00:00,Tablet,Email
2799,418,2023-09-25 14:00:00,Mobile,Google Ads
2800,1485,2023-09-25 15:00:00,Mobile,Meta Ads
2801,361,2023-09-25 16:00:00,Mobile,Organic
2802,520,2023-09-25 17:00:00,Mobile,Organic
2803,809,2023-09-25 18:00:00,Mobile,Referral
2804,1208,2023-09-25 19:00:00,Mobile,Google Ads
2805,1497,2023-09-25 20:00:00,Desktop,Email
2806,1369,2023-09-25 21:00:00,Mobile,Referral
2807,1063,2023-09-25 22:00:00,Mobile,Referral
2808,942,2023-09-25 23:00:00,Mobile,Email
2809,853,2023-09-26 00:00:00,Desktop,Organic
2810,745,2023-09-26 01:00:00,Desktop,Google Ads
2811,1023,2023-09-26 02:00:00,Desktop,Google Ads
2812,275,2023-09-26 03:00:00,Mobile,Referral
2813,811,2023-09-26 04:00:00,Mobile,Organic
2814,256,2023-09-26 05:00:00,Tablet,Google Ads
2815,90,2023-09-26 06:00:00,Mobile,Organic
2816,76,2023-09-26 07:00:00,Desktop,Organic
2817,154,2023-09-26 08:00:00,Mobile,Organic
2818,89,2023-09-26 09:00:00,Mobile,Email
2819,1247,2023-09-26 10:00:00,Mobile,Organic
2820,191,2023-09-26 11:00:00,Mobile,Meta Ads
2821,139,2023-09-26 12:00:00,Mobile,Email
2822,454,2023-09-26 13:00:00,Mobile,Meta Ads
2823,1405,2023-09-26 14:00:00,Mobile,Referral
2824,347,2023-09-26 15:00:00,Mobile,Google Ads
2825,1012,2023-09-26 16:00:00,Mobile,Referral
2826,1137,2023-09-26 17:00:00,Mobile,Google Ads
2827,173,2023-09-26 18:00:00,Desktop,Referral
2828,102,2023-09-26 19:00:00,Mobile,Meta Ads
2829,1109,2023-09-26 20:00:00,Desktop,Email
2830,378,2023-09-26 21:00:00,Tablet,Referral
2831,1331,2023-09-26 22:00:00,Mobile,Referral
2832,125,2023-09-26 23:00:00,Mobile,Email
2833,922,2023-09-27 00:00:00,Tablet,Organic
2834,1251,2023-09-27 01:00:00,Mobile,Organic
2835,598,2023-09-27 02:00:00,Desktop,Email
2836,855,2023-09-27 03:00:00,Mobile,Google Ads
2837,220,2023-09-27 04:00:00,Desktop,Email
2838,828,2023-09-27 05:00:00,Mobile,Google Ads
2839,770,2023-09-27 06:00:00,Mobile,Meta Ads
2840,807,2023-09-27 07:00:00,Desktop,Organic
2841,1349,2023-09-27 08:00:00,Mobile,Referral
2842,1104,2023-09-27 09:00:00,Mobile,Organic
2843,595,2023-09-27 10:00:00,Mobile,Referral
2844,513,2023-09-27 11:00:00,Desktop,Meta Ads
2845,928,2023-09-27 12:00:00,Mobile,Google Ads
2846,620,2023-09-27 13:00:00,Mobile,Organic
2847,524,2023-09-27 14:00:00,Desktop,Email
2848,304,2023-09-27 15:00:00,Desktop,Referral
2849,1349,2023-09-27 16:00:00,Mobile,Referral
2850,779,2023-09-27 17:00:00,Mobile,Referral
2851,256,2023-09-27 18:00:00,Mobile,Organic
2852,999,2023-09-27 19:00:00,Mobile,Email
2853,1375,2023-09-27 20:00:00,Mobile,Meta Ads
2854,406,2023-09-27 21:00:00,Mobile,Referral
2855,1293,2023-09-27 22:00:00,Desktop,Email
2856,1100,2023-09-27 23:00:00,Mobile,Referral
2857,561,2023-09-28 00:00:00,Mobile,Google Ads
2858,107,2023-09-28 01:00:00,Mobile,Google Ads
2859,353,2023-09-28 02:00:00,Mobile,Google Ads
2860,1028,2023-09-28 03:00:00,Desktop,Google Ads
2861,51,2023-09-28 04:00:00,Mobile,Organic
2862,900,2023-09-28 05:00:00,Desktop,Google Ads
2863,114,2023-09-28 06:00:00,Mobile,Meta Ads
2864,1186,2023-09-28 07:00:00,Mobile,Email
2865,94,2023-09-28 08:00:00,Mobile,Referral
2866,737,2023-09-28 09:00:00,Mobile,Google Ads
2867,934,2023-09-28 10:00:00,Desktop,Meta Ads
2868,178,2023-09-28 11:00:00,Mobile,Google Ads
2869,435,2023-09-28 12:00:00,Mobile,Email
2870,443,2023-09-28 13:00:00,Mobile,Meta Ads
2871,719,2023-09-28 14:00:00,Mobile,Email
2872,1432,2023-09-28 15:00:00,Mobile,Email
2873,1021,2023-09-28 16:00:00,Tablet,Email
2874,853,2023-09-28 17:00:00,Mobile,Organic
2875,1059,2023-09-28 18:00:00,Mobile,Referral
2876,334,2023-09-28 19:00:00,Mobile,Organic
2877,902,2023-09-28 20:00:00,Mobile,Organic
2878,541,2023-09-28 21:00:00,Mobile,Email
2879,1426,2023-09-28 22:00:00,Mobile,Organic
2880,751,2023-09-28 23:00:00,Desktop,Organic
2881,1224,2023-09-29 00:00:00,Desktop,Organic
2882,611,2023-09-29 01:00:00,Mobile,Organic
2883,1478,2023-09-29 02:00:00,Mobile,Organic
2884,681,2023-09-29 03:00:00,Mobile,Email
2885,877,2023-09-29 04:00:00,Mobile,Email
2886,893,2023-09-29 05:00:00,Mobile,Organic
2887,717,2023-09-29 06:00:00,Mobile,Referral
2888,140,2023-09-29 07:00:00,Mobile,Email
2889,1161,2023-09-29 08:00:00,Mobile,Organic
2890,1262,2023-09-29 09:00:00,Mobile,Meta Ads
2891,378,2023-09-29 10:00:00,Desktop,Google Ads
2892,965,2023-09-29 11:00:00,Tablet,Organic
2893,869,2023-09-29 12:00:00,Desktop,Google Ads
2894,641,2023-09-29 13:00:00,Desktop,Organic
2895,1342,2023-09-29 14:00:00,Desktop,Organic
2896,929,2023-09-29 15:00:00,Mobile,Google Ads
2897,273,2023-09-29 16:00:00,Mobile,Email
2898,1101,2023-09-29 17:00:00,Mobile,Meta Ads
2899,906,2023-09-29 18:00:00,Desktop,Organic
2900,789,2023-09-29 19:00:00,Desktop,Organic
2901,143,2023-09-29 20:00:00,Desktop,Organic
2902,371,2023-09-29 21:00:00,Desktop,Google Ads
2903,1257,2023-09-29 22:00:00,Desktop,Email
2904,37,2023-09-29 23:00:00,Desktop,Referral
2905,360,2023-09-30 00:00:00,Mobile,Organic
2906,1243,2023-09-30 01:00:00,Desktop,Google Ads
2907,298,2023-09-30 02:00:00,Desktop,Meta Ads
2908,18,2023-09-30 03:00:00,Desktop,Email
2909,972,2023-09-30 04:00:00,Mobile,Google Ads
2910,1146,2023-09-30 05:00:00,Mobile,Referral
2911,259,2023-09-30 06:00:00,Mobile,Meta Ads
2912,544,2023-09-30 07:00:00,Desktop,Organic
2913,608,2023-09-30 08:00:00,Desktop,Meta Ads
2914,215,2023-09-30 09:00:00,Desktop,Meta Ads
2915,331,2023-09-30 10:00:00,Mobile,Google Ads
2916,799,2023-09-30 11:00:00,Desktop,Referral
2917,584,2023-09-30 12:00:00,Desktop,Referral
2918,1182,2023-09-30 13:00:00,Mobile,Email
2919,383,2023-09-30 14:00:00,Desktop,Email
2920,941,2023-09-30 15:00:00,Tablet,Organic
2921,1097,2023-09-30 16:00:00,Mobile,Referral
2922,1358,2023-09-30 17:00:00,Mobile,Email
2923,760,2023-09-30 18:00:00,Mobile,Meta Ads
2924,968,2023-09-30 19:00:00,Mobile,Meta Ads
2925,1376,2023-09-30 20:00:00,Mobile,Google Ads
2926,1369,2023-09-30 21:00:00,Mobile,Google Ads
2927,1452,2023-09-30 22:00:00,Mobile,Referral
2928,760,2023-09-30 23:00:00,Mobile,Meta Ads
2929,1171,2023-10-01 00:00:00,Mobile,Meta Ads
2930,568,2023-10-01 01:00:00,Mobile,Email
2931,1486,2023-10-01 02:00:00,Desktop,Meta Ads
2932,947,2023-10-01 03:00:00,Desktop,Meta Ads
2933,795,2023-10-01 04:00:00,Desktop,Organic
2934,674,2023-10-01 05:00:00,Mobile,Referral
2935,1384,2023-10-01 06:00:00,Mobile,Organic
2936,679,2023-10-01 07:00:00,Desktop,Referral
2937,1476,2023-10-01 08:00:00,Mobile,Meta Ads
2938,371,2023-10-01 09:00:00,Desktop,Meta Ads
2939,665,2023-10-01 10:00:00,Desktop,Email
2940,1488,2023-10-01 11:00:00,Mobile,Google Ads
2941,1179,2023-10-01 12:00:00,Desktop,Google Ads
2942,822,2023-10-01 13:00:00,Mobile,Referral
2943,325,2023-10-01 14:00:00,Desktop,Meta Ads
2944,671,2023-10-01 15:00:00,Mobile,Meta Ads
2945,385,2023-10-01 16:00:00,Desktop,Organic
2946,70,2023-10-01 17:00:00,Desktop,Organic
2947,1080,2023-10-01 18:00:00,Mobile,Organic
2948,1402,2023-10-01 19:00:00,Desktop,Referral
2949,348,2023-10-01 20:00:00,Desktop,Email
2950,20,2023-10-01 21:00:00,Desktop,Organic
2951,1112,2023-10-01 22:00:00,Desktop,Email
2952,1079,2023-10-01 23:00:00,Desktop,Google Ads
2953,1311,2023-10-02 00:00:00,Tablet,Organic
2954,808,2023-10-02 01:00:00,Mobile,Organic
2955,138,2023-10-02 02:00:00,Tablet,Email
2956,220,2023-10-02 03:00:00,Mobile,Meta Ads
2957,682,2023-10-02 04:00:00,Mobile,Meta Ads
2958,1496,2023-10-02 05:00:00,Desktop,Meta Ads
2959,187,2023-10-02 06:00:00,Mobile,Email
2960,641,2023-10-02 07:00:00,Desktop,Email
2961,879,2023-10-02 08:00:00,Desktop,Email
2962,872,2023-10-02 09:00:00,Mobile,Organic
2963,1171,2023-10-02 10:00:00,Mobile,Email
2964,1093,2023-10-02 11:00:00,Mobile,Referral
2965,316,2023-10-02 12:00:00,Desktop,Meta Ads
2966,829,2023-10-02 13:00:00,Mobile,Organic
2967,869,2023-10-02 14:00:00,Desktop,Email
2968,1149,2023-10-02 15:00:00,Mobile,Organic
2969,242,2023-10-02 16:00:00,Desktop,Meta Ads
2970,503,2023-10-02 17:00:00,Mobile,Meta Ads
2971,411,2023-10-02 18:00:00,Desktop,Referral
2972,435,2023-10-02 19:00:00,Tablet,Email
2973,1001,2023-10-02 20:00:00,Mobile,Email
2974,229,2023-10-02 21:00:00,Desktop,Email
2975,419,2023-10-02 22:00:00,Desktop,Email
2976,792,2023-10-02 23:00:00,Mobile,Referral
2977,818,2023-10-03 00:00:00,Mobile,Organic
2978,126,2023-10-03 01:00:00,Desktop,Google Ads
2979,1045,2023-10-03 02:00:00,Desktop,Organic
2980,344,2023-10-03 03:00:00,Mobile,Google Ads
2981,521,2023-10-03 04:00:00,Desktop,Referral
2982,1275,2023-10-03 05:00:00,Mobile,Referral
2983,736,2023-10-03 06:00:00,Mobile,Referral
2984,468,2023-10-03 07:00:00,Desktop,Email
2985,1486,2023-10-03 08:00:00,Mobile,Referral
2986,978,2023-10-03 09:00:00,Desktop,Referral
2987,1307,2023-10-03 10:00:00,Mobile,Referral
2988,76,2023-10-03 11:00:00,Mobile,Referral
2989,1411,2023-10-03 12:00:00,Mobile,Referral
2990,1483,2023-10-03 13:00:00,Mobile,Meta Ads
2991,670,2023-10-03 14:00:00,Mobile,Organic
2992,1200,2023-10-03 15:00:00,Mobile,Meta Ads
2993,1411,2023-10-03 16:00:00,Mobile,Referral
2994,506,2023-10-03 17:00:00,Desktop,Referral
2995,1065,2023-10-03 18:00:00,Desktop,Google Ads
2996,1179,2023-10-03 19:00:00,Desktop,Google Ads
2997,237,2023-10-03 20:00:00,Mobile,Google Ads
2998,726,2023-10-03 21:00:00,Mobile,Email
2999,1157,2023-10-03 22:00:00,Desktop,Organic
3000,114,2023-10-03 23:00:00,Desktop,Organic
3001,1461,2023-10-04 00:00:00,Mobile,Meta Ads
3002,593,2023-10-04 01:00:00,Mobile,Organic
3003,963,2023-10-04 02:00:00,Desktop,Email
3004,1462,2023-10-04 03:00:00,Mobile,Meta Ads
3005,851,2023-10-04 04:00:00,Desktop,Email
3006,449,2023-10-04 05:00:00,Mobile,Google Ads
3007,1343,2023-10-04 06:00:00,Desktop,Organic
3008,1360,2023-10-04 07:00:00,Desktop,Google Ads
3009,33,2023-10-04 08:00:00,Desktop,Meta Ads
3010,1349,2023-10-04 09:00:00,Desktop,Referral
3011,583,2023-10-04 10:00:00,Mobile,Email
3012,1257,2023-10-04 11:00:00,Mobile,Google Ads
3013,465,2023-10-04 12:00:00,Desktop,Meta Ads
3014,879,2023-10-04 13:00:00,Desktop,Referral
3015,473,2023-10-04 14:00:00,Mobile,Referral
3016,1013,2023-10-04 15:00:00,Mobile,Google Ads
3017,145,2023-10-04 16:00:00,Mobile,Meta Ads
3018,625,2023-10-04 17:00:00,Mobile,Referral
3019,56,2023-10-04 18:00:00,Mobile,Referral
3020,311,2023-10-04 19:00:00,Mobile,Email
3021,467,2023-10-04 20:00:00,Tablet,Google Ads
3022,117,2023-10-04 21:00:00,Mobile,Google Ads
3023,63,2023-10-04 22:00:00,Desktop,Google Ads
3024,313,2023-10-04 23:00:00,Desktop,Meta Ads
3025,537,2023-10-05 00:00:00,Desktop,Organic
3026,1063,2023-10-05 01:00:00,Desktop,Email
3027,529,2023-10-05 02:00:00,Desktop,Meta Ads
3028,1157,2023-10-05 03:00:00,Desktop,Referral
3029,972,2023-10-05 04:00:00,Mobile,Organic
3030,1496,2023-10-05 05:00:00,Desktop,Google Ads
3031,753,2023-10-05 06:00:00,Mobile,Google Ads
3032,187,2023-10-05 07:00:00,Tablet,Google Ads
3033,534,2023-10-05 08:00:00,Mobile,Google Ads
3034,1197,2023-10-05 09:00:00,Mobile,Referral
3035,1417,2023-10-05 10:00:00,Desktop,Referral
3036,743,2023-10-05 11:00:00,Desktop,Organic
3037,1482,2023-10-05 12:00:00,Desktop,Referral
3038,1424,2023-10-05 13:00:00,Desktop,Google Ads
3039,998,2023-10-05 14:00:00,Desktop,Google Ads
3040,610,2023-10-05 15:00:00,Mobile,Google Ads
3041,925,2023-10-05 16:00:00,Mobile,Google Ads
3042,11,2023-10-05 17:00:00,Mobile,Google Ads
3043,182,2023-10-05 18:00:00,Tablet,Referral
3044,1449,2023-10-05 19:00:00,Desktop,Google Ads
3045,1133,2023-10-05 20:00:00,Mobile,Referral
3046,981,2023-10-05 21:00:00,Mobile,Organic
3047,297,2023-10-05 22:00:00,Mobile,Meta Ads
3048,30,2023-10-05 23:00:00,Mobile,Meta Ads
3049,1460,2023-10-06 00:00:00,Mobile,Organic
3050,1431,2023-10-06 01:00:00,Desktop,Email
3051,943,2023-10-06 02:00:00,Mobile,Email
3052,789,2023-10-06 03:00:00,Mobile,Email
3053,1079,2023-10-06 04:00:00,Mobile,Organic
3054,1414,2023-10-06 05:00:00,Tablet,Meta Ads
3055,745,2023-10-06 06:00:00,Desktop,Referral
3056,1300,2023-10-06 07:00:00,Mobile,Referral
3057,685,2023-10-06 08:00:00,Mobile,Referral
3058,870,2023-10-06 09:00:00,Desktop,Referral
3059,847,2023-10-06 10:00:00,Tablet,Organic
3060,1007,2023-10-06 11:00:00,Mobile,Email
3061,750,2023-10-06 12:00:00,Mobile,Google Ads
3062,187,2023-10-06 13:00:00,Mobile,Organic
3063,1487,2023-10-06 14:00:00,Mobile,Organic
3064,646,2023-10-06 15:00:00,Mobile,Organic
3065,1001,2023-10-06 16:00:00,Mobile,Email
3066,1448,2023-10-06 17:00:00,Mobile,Email
3067,828,2023-10-06 18:00:00,Mobile,Organic
3068,137,2023-10-06 19:00:00,Mobile,Organic
3069,1064,2023-10-06 20:00:00,Mobile,Referral
3070,1476,2023-10-06 21:00:00,Desktop,Meta Ads
3071,441,2023-10-06 22:00:00,Mobile,Organic
3072,1200,2023-10-06 23:00:00,Desktop,Meta Ads
3073,1280,2023-10-07 00:00:00,Desktop,Email
3074,908,2023-10-07 01:00:00,Mobile,Referral
3075,574,2023-10-07 02:00:00,Mobile,Email
3076,798,2023-10-07 03:00:00,Desktop,Email
3077,691,2023-10-07 04:00:00,Mobile,Referral
3078,1163,2023-10-07 05:00:00,Desktop,Google Ads
3079,545,2023-10-07 06:00:00,Mobile,Google Ads
3080,887,2023-10-07 07:00:00,Desktop,Referral
3081,947,2023-10-07 08:00:00,Mobile,Referral
3082,985,2023-10-07 09:00:00,Mobile,Email
3083,1026,2023-10-07 10:00:00,Mobile,Meta Ads
3084,1461,2023-10-07 11:00:00,Tablet,Google Ads
3085,226,2023-10-07 12:00:00,Desktop,Referral
3086,238,2023-10-07 13:00:00,Desktop,Google Ads
3087,736,2023-10-07 14:00:00,Desktop,Email
3088,750,2023-10-07 15:00:00,Desktop,Google Ads
3089,169,2023-10-07 16:00:00,Desktop,Meta Ads
3090,321,2023-10-07 17:00:00,Mobile,Organic
3091,830,2023-10-07 18:00:00,Desktop,Email
3092,871,2023-10-07 19:00:00,Mobile,Email
3093,547,2023-10-07 20:00:00,Desktop,Meta Ads
3094,743,2023-10-07 21:00:00,Tablet,Google Ads
3095,978,2023-10-07 22:00:00,Mobile,Email
3096,190,2023-10-07 23:00:00,Desktop,Referral
3097,1319,2023-10-08 00:00:00,Mobile,Organic
3098,144,2023-10-08 01:00:00,Mobile,Email
3099,70,2023-10-08 02:00:00,Mobile,Google Ads
3100,59,2023-10-08 03:00:00,Mobile,Google Ads
3101,1107,2023-10-08 04:00:00,Mobile,Google Ads
3102,654,2023-10-08 05:00:00,Mobile,Referral
3103,1303,2023-10-08 06:00:00,Mobile,Google Ads
3104,218,2023-10-08 07:00:00,Desktop,Organic
3105,962,2023-10-08 08:00:00,Mobile,Email
3106,751,2023-10-08 09:00:00,Desktop,Google Ads
3107,275,2023-10-08 10:00:00,Mobile,Organic
3108,1018,2023-10-08 11:00:00,Mobile,Email
3109,1215,2023-10-08 12:00:00,Desktop,Google Ads
3110,1120,2023-10-08 13:00:00,Mobile,Organic
3111,740,2023-10-08 14:00:00,Tablet,Google Ads
3112,1264,2023-10-08 15:00:00,Desktop,Google Ads
3113,182,2023-10-08 16:00:00,Mobile,Referral
