cart_event_id,session_id,product_id,event_time,action
3731,949,48,2023-08-17 17:00:00,view
3732,2471,44,2023-08-17 17:30:00,view
3733,4243,51,2023-08-17 18:00:00,add_to_cart
3734,3439,59,2023-08-17 18:30:00,view
3735,247,1,2023-08-17 19:00:00,view
3736,1836,72,2023-08-17 19:30:00,add_to_cart
3737,3549,46,2023-08-17 20:00:00,view
3738,34,51,2023-08-17 20:30:00,view
3739,1461,34,2023-08-17 21:00:00,add_to_cart
3740,3725,30,2023-08-17 21:30:00,view
3741,3973,68,2023-08-17 22:00:00,view
3742,1000,58,2023-08-17 22:30:00,add_to_cart
3743,1594,75,2023-08-17 23:00:00,view
3744,2118,55,2023-08-17 23:30:00,view
3745,1760,40,2023-08-18 00:00:00,view
3746,3769,59,2023-08-18 00:30:00,add_to_cart
3747,1842,23,2023-08-18 01:00:00,add_to_cart
3748,2737,13,2023-08-18 01:30:00,add_to_cart
3749,4197,2,2023-08-18 02:00:00,add_to_cart
3750,2042,62,2023-08-18 02:30:00,view
3751,4040,32,2023-08-18 03:00:00,add_to_cart
3752,1332,60,2023-08-18 03:30:00,view
3753,4056,53,2023-08-18 04:00:00,add_to_cart
3754,3321,20,2023-08-18 04:30:00,add_to_cart
3755,2537,27,2023-08-18 05:00:00,view
3756,917,40,2023-08-18 05:30:00,add_to_cart
3757,2155,29,2023-08-18 06:00:00,add_to_cart
3758,4562,25,2023-08-18 06:30:00,add_to_cart
3759,3995,14,2023-08-18 07:00:00,view
3760,2841,67,2023-08-18 07:30:00,add_to_cart
3761,4056,21,2023-08-18 08:00:00,add_to_cart
3762,3424,63,2023-08-18 08:30:00,view
3763,449,76,2023-08-18 09:00:00,view
3764,702,28,2023-08-18 09:30:00,view
3765,1416,12,2023-08-18 10:00:00,view
3766,4660,39,2023-08-18 10:30:00,add_to_cart
3767,3313,25,2023-08-18 11:00:00,add_to_cart
3768,4393,39,2023-08-18 11:30:00,add_to_cart
3769,116,74,2023-08-18 12:00:00,view
3770,3463,5,2023-08-18 12:30:00,add_to_cart
3771,2551,1,2023-08-18 13:00:00,add_to_cart
3772,1890,35,2023-08-18 13:30:00,add_to_cart
3773,4730,53,2023-08-18 14:00:00,add_to_cart
3774,892,14,2023-08-18 14:30:00,add_to_cart
3775,4236,11,2023-08-18 15:00:00,add_to_cart
3776,2603,73,2023-08-18 15:30:00,view
3777,4162,16,2023-08-18 16:00:00,add_to_cart
3778,299,41,2023-08-18 16:30:00,view
3779,1556,60,2023-08-18 17:00:00,add_to_cart
3780,2712,3,2023-08-18 17:30:00,view
3781,3786,71,2023-08-18 18:00:00,view
3782,266,6,2023-08-18 18:30:00,view
3783,4291,6,2023-08-18 19:00:00,view
3784,342,28,2023-08-18 19:30:00,add_to_cart
3785,1477,63,2023-08-18 20:00:00,add_to_cart
3786,632,23,2023-08-18 20:30:00,add_to_cart
3787,2197,56,2023-08-18 21:00:00,view
3788,389,27,2023-08-18 21:30:00,add_to_cart
3789,3351,74,2023-08-18 22:00:00,view
3790,177,19,2023-08-18 22:30:00,add_to_cart
3791,188,71,2023-08-18 23:00:00,view
3792,3590,21,2023-08-18 23:30:00,add_to_cart
3793,1594,12,2023-08-19 00:00:00,add_to_cart
3794,4908,68,2023-08-19 00:30:00,view
3795,4231,18,2023-08-19 01:00:00,view
3796,3064,28,2023-08-19 01:30:00,add_to_cart
3797,151,26,2023-08-19 02:00:00,view
3798,1929,32,2023-08-19 02:30:00,view
3799,902,2,2023-08-19 03:00:00,add_to_cart
3800,2879,44,2023-08-19 03:30:00,view
3801,2308,10,2023-08-19 04:00:00,view
3802,20,69,2023-08-19 04:30:00,view
3803,3132,52,2023-08-19 05:00:00,add_to_cart
3804,398,37,2023-08-19 05:30:00,add_to_cart
3805,268,44,2023-08-19 06:00:00,add_to_cart
3806,1290,67,2023-08-19 06:30:00,add_to_cart
3807,1005,19,2023-08-19 07:00:00,view
3808,1531,35,2023-08-19 07:30:00,view
3809,439,64,2023-08-19 08:00:00,add_to_cart
3810,209,69,2023-08-19 08:30:00,view
3811,2457,48,2023-08-19 09:00:00,view
3812,1218,67,2023-08-19 09:30:00,view
3813,2781,61,2023-08-19 10:00:00,add_to_cart
3814,3081,10,2023-08-19 10:30:00,view
3815,1291,2,2023-08-19 11:00:00,add_to_cart
3816,340,27,2023-08-19 11:30:00,add_to_cart
3817,2873,34,2023-08-19 12:00:00,view
3818,2345,57,2023-08-19 12:30:00,add_to_cart
3819,2577,51,2023-08-19 13:00:00,view
3820,715,80,2023-08-19 13:30:00,add_to_cart
3821,181,15,2023-08-19 14:00:00,view
3822,2998,4,2023-08-19 14:30:00,view
3823,3500,17,2023-08-19 15:00:00,add_to_cart
3824,1685,19,2023-08-19 15:30:00,view
3825,971,47,2023-08-19 16:00:00,view
3826,3069,20,2023-08-19 16:30:00,view
3827,2388,9,2023-08-19 17:00:00,add_to_cart
3828,2421,53,2023-08-19 17:30:00,add_to_cart
3829,4144,1,2023-08-19 18:00:00,view
3830,2095,34,2023-08-19 18:30:00,view
3831,4104,45,2023-08-19 19:00:00,view
3832,2386,24,2023-08-19 19:30:00,view
3833,4652,9,2023-08-19 20:00:00,view
3834,103,38,2023-08-19 20:30:00,view
3835,4080,27,2023-08-19 21:00:00,add_to_cart
3836,5,11,2023-08-19 21:30:00,add_to_cart
3837,4135,55,2023-08-19 22:00:00,add_to_cart
3838,3949,27,2023-08-19 22:30:00,add_to_cart
3839,2252,68,2023-08-19 23:00:00,add_to_cart
3840,543,70,2023-08-19 23:30:00,view
3841,3716,41,2023-08-20 00:00:00,add_to_cart
3842,3936,77,2023-08-20 00:30:00,add_to_cart
3843,3163,66,2023-08-20 01:00:00,add_to_cart
3844,2501,32,2023-08-20 01:30:00,add_to_cart
3845,2073,78,2023-08-20 02:00:00,add_to_cart
3846,4861,54,2023-08-20 02:30:00,add_to_cart
3847,1160,35,2023-08-20 03:00:00,add_to_cart
3848,3009,17,2023-08-20 03:30:00,add_to_cart
3849,444,52,2023-08-20 04:00:00,add_to_cart
3850,3576,71,2023-08-20 04:30:00,add_to_cart
3851,2185,68,2023-08-20 05:00:00,add_to_cart
3852,568,5,2023-08-20 05:30:00,add_to_cart
3853,3156,80,2023-08-20 06:00:00,add_to_cart
3854,3514,8,2023-08-20 06:30:00,view
3855,2281,2,2023-08-20 07:00:00,view
3856,1981,43,2023-08-20 07:30:00,view
3857,3383,15,2023-08-20 08:00:00,add_to_cart
3858,812,28,2023-08-20 08:30:00,view
3859,2416,62,2023-08-20 09:00:00,view
3860,162,71,2023-08-20 09:30:00,add_to_cart
3861,362,15,2023-08-20 10:00:00,add_to_cart
3862,2326,66,2023-08-20 10:30:00,view
3863,3248,32,2023-08-20 11:00:00,view
3864,2857,53,2023-08-20 11:30:00,view
3865,2722,31,2023-08-20 12:00:00,add_to_cart
3866,3582,42,2023-08-20 12:30:00,view
3867,2834,79,2023-08-20 13:00:00,view
3868,612,29,2023-08-20 13:30:00,add_to_cart
3869,2866,76,2023-08-20 14:00:00,view
3870,3981,75,2023-08-20 14:30:00,add_to_cart
3871,1256,8,2023-08-20 15:00:00,view
3872,2729,67,2023-08-20 15:30:00,add_to_cart
3873,2141,44,2023-08-20 16:00:00,view
3874,1059,6,2023-08-20 16:30:00,view
3875,4220,40,2023-08-20 17:00:00,view
3876,4051,75,2023-08-20 17:30:00,add_to_cart
3877,4493,31,2023-08-20 18:00:00,view
3878,4411,66,2023-08-20 18:30:00,add_to_cart
3879,1545,74,2023-08-20 19:00:00,view
3880,1733,69,2023-08-20 19:30:00,add_to_cart
3881,3707,1,2023-08-20 20:00:00,view
3882,3504,32,2023-08-20 20:30:00,view
3883,263,37,2023-08-20 21:00:00,view
3884,3642,62,2023-08-20 21:30:00,view
3885,108,3,2023-08-20 22:00:00,view
3886,922,28,2023-08-20 22:30:00,view
3887,207,79,2023-08-20 23:00:00,view
3888,2611,16,2023-08-20 23:30:00,view
3889,4352,61,2023-08-21 00:00:00,add_to_cart
3890,3956,66,2023-08-21 00:30:00,add_to_cart
3891,3654,4,2023-08-21 01:00:00,add_to_cart
3892,3071,41,2023-08-21 01:30:00,add_to_cart
3893,2301,7,2023-08-21 02:00:00,view
3894,3002,8,2023-08-21 02:30:00,view
3895,3959,59,2023-08-21 03:00:00,add_to_cart
3896,3716,49,2023-08-21 03:30:00,add_to_cart
3897,1987,60,2023-08-21 04:00:00,view
3898,152,72,2023-08-21 04:30:00,add_to_cart
3899,1682,11,2023-08-21 05:00:00,add_to_cart
3900,1200,10,2023-08-21 05:30:00,add_to_cart
3901,1159,34,2023-08-21 06:00:00,view
3902,2711,16,2023-08-21 06:30:00,view
3903,1679,63,2023-08-21 07:00:00,add_to_cart
3904,4148,42,2023-08-21 07:30:00,add_to_cart
3905,2184,25,2023-08-21 08:00:00,add_to_cart
3906,2282,1,2023-08-21 08:30:00,add_to_cart
3907,2515,45,2023-08-21 09:00:00,view
3908,3089,40,2023-08-21 09:30:00,view
3909,1133,36,2023-08-21 10:00:00,add_to_cart
3910,894,58,2023-08-21 10:30:00,add_to_cart
3911,2742,41,2023-08-21 11:00:00,add_to_cart
3912,664,80,2023-08-21 11:30:00,view
3913,2285,25,2023-08-21 12:00:00,view
3914,1666,52,2023-08-21 12:30:00,view
3915,722,53,2023-08-21 13:00:00,add_to_cart
3916,3977,18,2023-08-21 13:30:00,view
3917,4353,36,2023-08-21 14:00:00,view
3918,1273,67,2023-08-21 14:30:00,add_to_cart
3919,2456,2,2023-08-21 15:00:00,add_to_cart
3920,4903,64,2023-08-21 15:30:00,view
3921,2311,64,2023-08-21 16:00:00,view
3922,1242,4,2023-08-21 16:30:00,add_to_cart
3923,1871,44,2023-08-21 17:00:00,view
3924,894,70,2023-08-21 17:30:00,view
3925,3624,71,2023-08-21 18:00:00,view
3926,3876,22,2023-08-21 18:30:00,view
3927,2702,48,2023-08-21 19:00:00,add_to_cart
3928,3121,76,2023-08-21 19:30:00,add_to_cart
3929,1797,63,2023-08-21 20:00:00,view
3930,1579,51,2023-08-21 20:30:00,add_to_cart
3931,1876,7,2023-08-21 21:00:00,view
3932,2635,29,2023-08-21 21:30:00,view
3933,549,18,2023-08-21 22:00:00,view
3934,3180,73,2023-08-21 22:30:00,view
3935,3650,50,2023-08-21 23:00:00,add_to_cart
3936,2962,61,2023-08-21 23:30:00,add_to_cart
3937,2118,2,2023-08-22 00:00:00,add_to_cart
3938,906,23,2023-08-22 00:30:00,view
3939,3647,71,2023-08-22 01:00:00,view
3940,399,63,2023-08-22 01:30:00,add_to_cart
3941,2255,2,2023-08-22 02:00:00,add_to_cart
3942,4104,38,2023-08-22 02:30:00,view
3943,4122,6,2023-08-22 03:00:00,add_to_cart
3944,2074,64,2023-08-22 03:30:00,view
3945,72,77,2023-08-22 04:00:00,add_to_cart
3946,1048,1,2023-08-22 04:30:00,add_to_cart
3947,2853,74,2023-08-22 05:00:00,view
3948,4868,18,2023-08-22 05:30:00,view
3949,4046,79,2023-08-22 06:00:00,add_to_cart
3950,2554,23,2023-08-22 06:30:00,add_to_cart
3951,2750,27,2023-08-22 07:00:00,add_to_cart
3952,4724,21,2023-08-22 07:30:00,add_to_cart
3953,3392,22,2023-08-22 08:00:00,add_to_cart
3954,1073,2,2023-08-22 08:30:00,add_to_cart
3955,148,9,2023-08-22 09:00:00,add_to_cart
3956,2292,21,2023-08-22 09:30:00,add_to_cart
3957,3720,10,2023-08-22 10:00:00,view
3958,371,39,2023-08-22 10:30:00,add_to_cart
3959,67,22,2023-08-22 11:00:00,add_to_cart
3960,3198,20,2023-08-22 11:30:00,add_to_cart
3961,1106,45,2023-08-22 12:00:00,add_to_cart
3962,965,74,2023-08-22 12:30:00,view
3963,906,49,2023-08-22 13:00:00,view
3964,4084,60,2023-08-22 13:30:00,view
3965,938,14,2023-08-22 14:00:00,add_to_cart
3966,1396,11,2023-08-22 14:30:00,add_to_cart
3967,2773,9,2023-08-22 15:00:00,add_to_cart
3968,4104,10,2023-08-22 15:30:00,view
3969,4557,53,2023-08-22 16:00:00,view
3970,4339,52,2023-08-22 16:30:00,add_to_cart
3971,4603,41,2023-08-22 17:00:00,add_to_cart
3972,2476,72,2023-08-22 17:30:00,add_to_cart
3973,4666,71,2023-08-22 18:00:00,add_to_cart
3974,3633,42,2023-08-22 18:30:00,add_to_cart
3975,4973,12,2023-08-22 19:00:00,view
3976,3096,49,2023-08-22 19:30:00,add_to_cart
3977,1429,5,2023-08-22 20:00:00,view
3978,4025,57,2023-08-22 20:30:00,view
3979,2202,11,2023-08-22 21:00:00,view
3980,2816,36,2023-08-22 21:30:00,add_to_cart
3981,4504,19,2023-08-22 22:00:00,add_to_cart
3982,3185,9,2023-08-22 22:30:00,view
3983,3733,71,2023-08-22 23:00:00,view
3984,3460,62,2023-08-22 23:30:00,add_to_cart
3985,4925,28,2023-08-23 00:00:00,view
3986,4922,7,2023-08-23 00:30:00,add_to_cart
3987,25,12,2023-08-23 01:00:00,add_to_cart
3988,4046,9,2023-08-23 01:30:00,view
3989,4083,40,2023-08-23 02:00:00,add_to_cart
3990,1898,37,2023-08-23 02:30:00,view
3991,2694,14,2023-08-23 03:00:00,add_to_cart
3992,1410,53,2023-08-23 03:30:00,add_to_cart
3993,2826,45,2023-08-23 04:00:00,add_to_cart
3994,637,15,2023-08-23 04:30:00,view
3995,2676,8,2023-08-23 05:00:00,view
3996,1337,59,2023-08-23 05:30:00,add_to_cart
3997,947,80,2023-08-23 06:00:00,view
3998,942,50,2023-08-23 06:30:00,view
3999,4722,58,2023-08-23 07:00:00,view
4000,2165,68,2023-08-23 07:30:00,add_to_cart
4001,217,34,2023-08-23 08:00:00,add_to_cart
4002,1940,25,2023-08-23 08:30:00,add_to_cart
4003,1461,51,2023-08-23 09:00:00,view
4004,2456,1,2023-08-23 09:30:00,view
4005,2568,62,2023-08-23 10:00:00,add_to_cart
4006,333,6,2023-08-23 10:30:00,view
4007,3289,61,2023-08-23 11:00:00,add_to_cart
4008,2184,67,2023-08-23 11:30:00,view
4009,1393,53,2023-08-23 12:00:00,view
4010,911,21,2023-08-23 12:30:00,add_to_cart
4011,1103,21,2023-08-23 13:00:00,add_to_cart
4012,1859,40,2023-08-23 13:30:00,view
4013,1863,49,2023-08-23 14:00:00,add_to_cart
4014,4134,46,2023-08-23 14:30:00,add_to_cart
4015,3986,61,2023-08-23 15:00:00,view
4016,342,29,2023-08-23 15:30:00,add_to_cart
4017,3609,5,2023-08-23 16:00:00,add_to_cart
4018,4553,50,2023-08-23 16:30:00,view
4019,1011,45,2023-08-23 17:00:00,view
4020,2154,22,2023-08-23 17:30:00,add_to_cart
4021,3462,5,2023-08-23 18:00:00,view
4022,353,63,2023-08-23 18:30:00,add_to_cart
4023,2218,41,2023-08-23 19:00:00,view
4024,104,49,2023-08-23 19:30:00,view
4025,1099,28,2023-08-23 20:00:00,add_to_cart
4026,4294,58,2023-08-23 20:30:00,view
4027,1243,8,2023-08-23 21:00:00,view
4028,3855,1,2023-08-23 21:30:00,add_to_cart
4029,3198,72,2023-08-23 22:00:00,add_to_cart
4030,12,49,2023-08-23 22:30:00,view
4031,4624,39,2023-08-23 23:00:00,view
4032,2175,74,2023-08-23 23:30:00,view
4033,4642,42,2023-08-24 00:00:00,add_to_cart
4034,3178,2,2023-08-24 00:30:00,add_to_cart
4035,1721,61,2023-08-24 01:00:00,add_to_cart
4036,1743,56,2023-08-24 01:30:00,view
4037,2153,13,2023-08-24 02:00:00,add_to_cart
4038,3433,78,2023-08-24 02:30:00,add_to_cart
4039,2673,62,2023-08-24 03:00:00,add_to_cart
4040,3254,24,2023-08-24 03:30:00,view
4041,3617,66,2023-08-24 04:00:00,view
4042,2019,44,2023-08-24 04:30:00,view
4043,4028,11,2023-08-24 05:00:00,view
4044,4912,22,2023-08-24 05:30:00,add_to_cart
4045,847,12,2023-08-24 06:00:00,view
4046,4428,45,2023-08-24 06:30:00,view
4047,689,47,2023-08-24 07:00:00,view
4048,2076,22,2023-08-24 07:30:00,view
4049,2975,31,2023-08-24 08:00:00,view
4050,275,70,2023-08-24 08:30:00,add_to_cart
4051,2921,21,2023-08-24 09:00:00,add_to_cart
4052,3653,10,2023-08-24 09:30:00,view
4053,791,61,2023-08-24 10:00:00,view
4054,3941,44,2023-08-24 10:30:00,add_to_cart
4055,1485,74,2023-08-24 11:00:00,view
4056,2162,78,2023-08-24 11:30:00,add_to_cart
4057,4177,59,2023-08-24 12:00:00,view
4058,1184,55,2023-08-24 12:30:00,view
4059,2896,75,2023-08-24 13:00:00,add_to_cart
4060,302,16,2023-08-24 13:30:00,add_to_cart
4061,2163,64,2023-08-24 14:00:00,add_to_cart
4062,1908,9,2023-08-24 14:30:00,add_to_cart
4063,1371,23,2023-08-24 15:00:00,view
4064,4737,13,2023-08-24 15:30:00,view
4065,3005,19,2023-08-24 16:00:00,add_to_cart
4066,2337,29,2023-08-24 16:30:00,add_to_cart
4067,244,16,2023-08-24 17:00:00,view
4068,1953,25,2023-08-24 17:30:00,view
4069,2991,45,2023-08-24 18:00:00,add_to_cart
4070,1305,48,2023-08-24 18:30:00,add_to_cart
4071,1853,9,2023-08-24 19:00:00,add_to_cart
4072,2958,67,2023-08-24 19:30:00,view
4073,2386,46,2023-08-24 20:00:00,add_to_cart
4074,4753,16,2023-08-24 20:30:00,add_to_cart
4075,2566,32,2023-08-24 21:00:00,view
4076,2407,70,2023-08-24 21:30:00,add_to_cart
4077,2370,2,2023-08-24 22:00:00,view
4078,3010,58,2023-08-24 22:30:00,add_to_cart
4079,4516,25,2023-08-24 23:00:00,add_to_cart
4080,3512,24,2023-08-24 23:30:00,view
4081,1404,52,2023-08-25 00:00:00,view
4082,4442,75,2023-08-25 00:30:00,add_to_cart
4083,915,33,2023-08-25 01:00:00,add_to_cart
4084,4663,32,2023-08-25 01:30:00,add_to_cart
4085,1762,50,2023-08-25 02:00:00,add_to_cart
4086,3274,41,2023-08-25 02:30:00,view
4087,3866,10,2023-08-25 03:00:00,add_to_cart
4088,4618,78,2023-08-25 03:30:00,view
4089,4657,39,2023-08-25 04:00:00,add_to_cart
4090,758,74,2023-08-25 04:30:00,view
4091,2079,15,2023-08-25 05:00:00,add_to_cart
4092,1738,48,2023-08-25 05:30:00,add_to_cart
4093,460,57,2023-08-25 06:00:00,view
4094,1002,38,2023-08-25 06:30:00,add_to_cart
4095,3876,17,2023-08-25 07:00:00,add_to_cart
4096,3138,19,2023-08-25 07:30:00,view
4097,384,55,2023-08-25 08:00:00,view
4098,4068,73,2023-08-25 08:30:00,add_to_cart
4099,1872,27,2023-08-25 09:00:00,add_to_cart
4100,3751,22,2023-08-25 09:30:00,view
4101,1608,26,2023-08-25 10:00:00,view
4102,2958,42,2023-08-25 10:30:00,add_to_cart
4103,2060,16,2023-08-25 11:00:00,add_to_cart
4104,2633,19,2023-08-25 11:30:00,add_to_cart
4105,4917,55,2023-08-25 12:00:00,add_to_cart
4106,1877,42,2023-08-25 12:30:00,view
4107,2483,31,2023-08-25 13:00:00,view
4108,4786,19,2023-08-25 13:30:00,add_to_cart
4109,2761,28,2023-08-25 14:00:00,add_to_cart
4110,1716,29,2023-08-25 14:30:00,add_to_cart
4111,2309,29,2023-08-25 15:00:00,view
4112,3072,77,2023-08-25 15:30:00,add_to_cart
4113,1906,49,2023-08-25 16:00:00,add_to_cart
4114,2394,53,2023-08-25 16:30:00,view
4115,434,28,2023-08-25 17:00:00,add_to_cart
4116,704,26,2023-08-25 17:30:00,view
4117,3014,63,2023-08-25 18:00:00,add_to_cart
4118,1078,72,2023-08-25 18:30:00,view
4119,3904,65,2023-08-25 19:00:00,view
4120,4625,6,2023-08-25 19:30:00,add_to_cart
4121,4273,60,2023-08-25 20:00:00,add_to_cart
4122,1603,55,2023-08-25 20:30:00,add_to_cart
4123,963,15,2023-08-25 21:00:00,add_to_cart
4124,1327,8,2023-08-25 21:30:00,add_to_cart
4125,4405,73,2023-08-25 22:00:00,add_to_cart
4126,405,74,2023-08-25 22:30:00,add_to_cart
4127,309,72,2023-08-25 23:00:00,add_to_cart
4128,2332,3,2023-08-25 23:30:00,view
4129,1039,39,2023-08-26 00:00:00,add_to_cart
4130,1192,49,2023-08-26 00:30:00,add_to_cart
4131,724,26,2023-08-26 01:00:00,view
4132,3966,22,2023-08-26 01:30:00,view
4133,1153,59,2023-08-26 02:00:00,view
4134,673,47,2023-08-26 02:30:00,add_to_cart
4135,1923,23,2023-08-26 03:00:00,add_to_cart
4136,4017,8,2023-08-26 03:30:00,view
4137,2799,59,2023-08-26 04:00:00,add_to_cart
4138,1170,65,2023-08-26 04:30:00,view
4139,4697,55,2023-08-26 05:00:00,view
4140,3885,66,2023-08-26 05:30:00,view
4141,4682,17,2023-08-26 06:00:00,view
4142,3675,53,2023-08-26 06:30:00,add_to_cart
4143,541,55,2023-08-26 07:00:00,add_to_cart
4144,1561,71,2023-08-26 07:30:00,view
4145,544,6,2023-08-26 08:00:00,view
4146,1367,73,2023-08-26 08:30:00,view
4147,2205,18,2023-08-26 09:00:00,view
4148,974,42,2023-08-26 09:30:00,add_to_cart
4149,649,58,2023-08-26 10:00:00,add_to_cart
4150,2440,69,2023-08-26 10:30:00,view
4151,1297,21,2023-08-26 11:00:00,view
4152,4413,49,2023-08-26 11:30:00,add_to_cart
4153,217,52,2023-08-26 12:00:00,view
4154,2315,45,2023-08-26 12:30:00,add_to_cart
4155,2967,46,2023-08-26 13:00:00,view
4156,3652,54,2023-08-26 13:30:00,add_to_cart
4157,1893,18,2023-08-26 14:00:00,add_to_cart
4158,4413,22,2023-08-26 14:30:00,view
4159,4012,45,2023-08-26 15:00:00,view
4160,2316,63,2023-08-26 15:30:00,view
4161,561,35,2023-08-26 16:00:00,add_to_cart
4162,3433,40,2023-08-26 16:30:00,add_to_cart
4163,3514,73,2023-08-26 17:00:00,view
4164,4930,47,2023-08-26 17:30:00,add_to_cart
4165,2945,54,2023-08-26 18:00:00,view
4166,548,72,2023-08-26 18:30:00,add_to_cart
4167,2530,23,2023-08-26 19:00:00,view
4168,4606,54,2023-08-26 19:30:00,view
4169,3432,26,2023-08-26 20:00:00,view
4170,3471,15,2023-08-26 20:30:00,add_to_cart
4171,547,56,2023-08-26 21:00:00,view
4172,2012,32,2023-08-26 21:30:00,add_to_cart
4173,2172,33,2023-08-26 22:00:00,view
4174,776,73,2023-08-26 22:30:00,add_to_cart
4175,2196,43,2023-08-26 23:00:00,add_to_cart
4176,895,33,2023-08-26 23:30:00,add_to_cart
4177,4088,24,2023-08-27 00:00:00,add_to_cart
4178,2126,5,2023-08-27 00:30:00,view
4179,2717,20,2023-08-27 01:00:00,view
4180,2046,77,2023-08-27 01:30:00,view
4181,4829,74,2023-08-27 02:00:00,add_to_cart
4182,851,13,2023-08-27 02:30:00,add_to_cart
4183,2571,25,2023-08-27 03:00:00,add_to_cart
4184,1334,8,2023-08-27 03:30:00,view
4185,2081,60,2023-08-27 04:00:00,add_to_cart
4186,2785,51,2023-08-27 04:30:00,add_to_cart
4187,1132,3,2023-08-27 05:00:00,view
4188,282,65,2023-08-27 05:30:00,add_to_cart
4189,1559,11,2023-08-27 06:00:00,add_to_cart
4190,3327,14,2023-08-27 06:30:00,view
4191,78,14,2023-08-27 07:00:00,add_to_cart
4192,4473,28,2023-08-27 07:30:00,add_to_cart
4193,4775,80,2023-08-27 08:00:00,view
4194,1189,26,2023-08-27 08:30:00,add_to_cart
4195,2606,5,2023-08-27 09:00:00,add_to_cart
4196,2001,73,2023-08-27 09:30:00,view
4197,4453,65,2023-08-27 10:00:00,add_to_cart
4198,2244,26,2023-08-27 10:30:00,view
4199,2438,15,2023-08-27 11:00:00,add_to_cart
4200,2749,43,2023-08-27 11:30:00,add_to_cart
4201,4644,1,2023-08-27 12:00:00,view
4202,1603,39,2023-08-27 12:30:00,add_to_cart
4203,241,29,2023-08-27 13:00:00,view
4204,932,14,2023-08-27 13:30:00,add_to_cart
4205,1198,62,2023-08-27 14:00:00,view
4206,34,8,2023-08-27 14:30:00,view
4207,1363,65,2023-08-27 15:00:00,add_to_cart
4208,1264,31,2023-08-27 15:30:00,add_to_cart
4209,4042,10,2023-08-27 16:00:00,view
4210,1214,50,2023-08-27 16:30:00,view
4211,2464,44,2023-08-27 17:00:00,add_to_cart
4212,2715,52,2023-08-27 17:30:00,add_to_cart
4213,4258,49,2023-08-27 18:00:00,view
4214,4492,53,2023-08-27 18:30:00,view
4215,4916,35,2023-08-27 19:00:00,view
4216,4685,25,2023-08-27 19:30:00,add_to_cart
4217,3533,65,2023-08-27 20:00:00,view
4218,592,16,2023-08-27 20:30:00,add_to_cart
4219,589,18,2023-08-27 21:00:00,add_to_cart
4220,2935,40,2023-08-27 21:30:00,add_to_cart
4221,1295,46,2023-08-27 22:00:00,add_to_cart
4222,2526,29,2023-08-27 22:30:00,view
4223,2879,73,2023-08-27 23:00:00,view
4224,2120,76,2023-08-27 23:30:00,view
4225,4269,1,2023-08-28 00:00:00,add_to_cart
4226,4348,63,2023-08-28 00:30:00,view
4227,878,38,2023-08-28 01:00:00,add_to_cart
4228,3195,35,2023-08-28 01:30:00,add_to_cart
4229,2089,68,2023-08-28 02:00:00,add_to_cart
4230,681,43,2023-08-28 02:30:00,add_to_cart
4231,4963,9,2023-08-28 03:00:00,add_to_cart
4232,3974,55,2023-08-28 03:30:00,add_to_cart
4233,2616,76,2023-08-28 04:00:00,view
4234,659,31,2023-08-28 04:30:00,add_to_cart
4235,3043,46,2023-08-28 05:00:00,view
4236,4931,21,2023-08-28 05:30:00,add_to_cart
4237,662,7,2023-08-28 06:00:00,view
4238,1225,56,2023-08-28 06:30:00,view
4239,756,8,2023-08-28 07:00:00,add_to_cart
4240,4271,16,2023-08-28 07:30:00,view
4241,2385,79,2023-08-28 08:00:00,add_to_cart
4242,1976,78,2023-08-28 08:30:00,add_to_cart
4243,793,75,2023-08-28 09:00:00,add_to_cart
4244,725,75,2023-08-28 09:30:00,add_to_cart
4245,155,50,2023-08-28 10:00:00,view
4246,1473,19,2023-08-28 10:30:00,add_to_cart
4247,2883,63,2023-08-28 11:00:00,view
4248,3076,70,2023-08-28 11:30:00,view
4249,2762,58,2023-08-28 12:00:00,view
4250,4515,17,2023-08-28 12:30:00,view
4251,2092,30,2023-08-28 13:00:00,view
4252,884,7,2023-08-28 13:30:00,add_to_cart
4253,282,38,2023-08-28 14:00:00,add_to_cart
4254,1577,18,2023-08-28 14:30:00,view
4255,2365,4,2023-08-28 15:00:00,add_to_cart
4256,4682,5,2023-08-28 15:30:00,add_to_cart
4257,2731,21,2023-08-28 16:00:00,add_to_cart
4258,3963,52,2023-08-28 16:30:00,view
4259,3863,32,2023-08-28 17:00:00,view
4260,4701,10,2023-08-28 17:30:00,add_to_cart
4261,4338,31,2023-08-28 18:00:00,add_to_cart
4262,3795,51,2023-08-28 18:30:00,view
4263,4743,77,2023-08-28 19:00:00,add_to_cart
4264,3195,32,2023-08-28 19:30:00,add_to_cart
4265,3757,29,2023-08-28 20:00:00,add_to_cart
4266,1370,29,2023-08-28 20:30:00,add_to_cart
4267,3134,51,2023-08-28 21:00:00,add_to_cart
4268,827,72,2023-08-28 21:30:00,add_to_cart
4269,4337,28,2023-08-28 22:00:00,view
4270,1577,16,2023-08-28 22:30:00,add_to_cart
4271,2281,19,2023-08-28 23:00:00,add_to_cart
4272,4511,42,2023-08-28 23:30:00,add_to_cart
4273,2495,8,2023-08-29 00:00:00,view
4274,3519,12,2023-08-29 00:30:00,view
4275,2080,22,2023-08-29 01:00:00,view
4276,2622,27,2023-08-29 01:30:00,view
4277,2639,66,2023-08-29 02:00:00,view
4278,1240,50,2023-08-29 02:30:00,add_to_cart
4279,519,26,2023-08-29 03:00:00,view
